date,num_adbit,num_httpsrr,perc,adbit_perc
2024-01-19,14694,136618,22.159037457788216,10.755537337686103
2024-01-20,14695,136586,22.15384715198189,10.758789334192377
2024-01-21,14704,136596,22.155469122546364,10.76459047117046
2024-01-22,14710,136603,22.156604501941494,10.768431147192961
2024-01-23,14714,136646,22.163578975368758,10.767969790553693
2024-01-24,14734,136654,22.16487655182034,10.781974914748195
2024-01-25,14735,136667,22.16698511355416,10.781681020290195
2024-01-26,14686,136644,22.16325458125586,10.747636193319869
2024-01-27,14687,136689,22.17055344879601,10.744829503471385
2024-01-28,14694,136675,22.168282690005743,10.751051765136273
2024-01-29,14696,136682,22.16941806940088,10.751964413748702
2024-01-30,14703,136704,22.172986404642728,10.75535463483146
2024-01-31,14715,136703,22.17282420758628,10.76421146573228
2024-02-01,14709,136697,22.171851025247594,10.760294666305771
2024-02-02,14721,136719,22.17541936048945,10.767340311149145
2024-02-03,14717,136709,22.173797389924967,10.765201998405372
2024-02-04,14721,136707,22.173472995812077,10.768285457218724
2024-02-05,14725,136710,22.17395958698141,10.770975056689343
2024-02-06,14734,136742,22.179149892787745,10.775036199558292
2024-02-07,14739,136746,22.179798681013537,10.778377429687158
2024-02-08,14743,136786,22.186286563271448,10.778149810653137
2024-02-09,14755,136778,22.184988986819867,10.787553553934112
2024-02-10,14752,136745,22.17963648395709,10.787962996818896
2024-02-11,14752,136701,22.172499813473387,10.79143532234585
2024-02-12,14761,136698,22.17201322230404,10.7982560095978
2024-02-13,14770,136729,22.177041331053925,10.802390129380015
2024-02-14,14777,136672,22.1677960988364,10.812017092015921
2024-02-15,14770,136548,22.14768366383687,10.816709142572575
2024-02-16,14779,136479,22.13649206694197,10.828772192058851
2024-02-17,14780,136425,22.127733425893787,10.833791460509437
2024-02-18,14788,136377,22.11994796718429,10.843470673207358
2024-02-19,14790,136339,22.113784479039275,10.847959864748898
2024-02-20,14787,136236,22.09707818222515,10.853959305910331
2024-02-21,14793,136126,22.07923650601589,10.86713779880405
2024-02-22,14802,136143,22.0819938559755,10.872391529494722
2024-02-23,14810,136051,22.067071726782306,10.885623773437901
2024-02-24,14806,135860,22.036092089000768,10.897983218018549
2024-02-25,14804,135870,22.037714059565246,10.895709133730772
2024-02-26,14812,135866,22.03706527133945,10.90191806633006
2024-02-27,14804,135848,22.034145724323395,10.897473647017254
2024-02-28,14819,135788,22.024413900936526,10.913335493563496
2024-02-29,14825,135794,22.025387083275213,10.9172717498564
2024-03-01,14828,135541,21.98435122799392,10.939863214820608
2024-03-02,14827,135491,21.97624137517152,10.943162276461168
2024-03-03,14819,135399,21.961319245978324,10.944689399478579
2024-03-04,14827,135316,21.94785689029316,10.957314729965415
2024-03-05,14827,135299,21.94509954033354,10.95869149069838
2024-03-06,14827,135299,21.94509954033354,10.95869149069838
2024-03-07,14847,135257,21.93828726396273,10.97688104867031
2024-03-08,14855,135195,21.92823104646297,10.98783239025112
2024-03-09,14854,135140,21.91931020835834,10.991564303685067
2024-03-10,14854,135110,21.914444296664904,10.994004884908593
2024-03-11,14857,135032,21.901792926261976,11.002577166893774
2024-03-12,14851,135012,21.89854898513302,10.99976298403105
2024-03-13,14855,135018,21.899522167471705,11.002236738805196
2024-03-14,14870,134886,21.878112156020592,11.024124075144938
2024-03-15,14865,134864,21.87454382077874,11.02221497212006
2024-03-16,14879,134863,21.874381623722293,11.032677606163292
2024-03-17,14880,134655,21.840644635981143,11.050462292525342
2024-03-18,14882,134597,21.83123720670717,11.05671003068419
2024-03-19,14894,134567,21.82637129501374,11.068092474380792
2024-03-20,14897,134563,21.825722506787947,11.070650921873026
2024-03-21,14886,134540,21.82199197448965,11.064367474357068
2024-03-22,14897,134545,21.822802959771884,11.072132000445947
2024-03-23,14890,134446,21.806745451183552,11.075078470166462
2024-03-24,14895,134411,21.80106855420788,11.08168230278772
2024-03-25,14884,134359,21.792634307272596,11.077784145461042
2024-03-26,14888,134306,21.784037863280854,11.085133947850432
2024-03-27,14889,134263,21.7770633898536,11.089428956600106
2024-03-28,14923,134324,21.78695741029692,11.109704892647628
2024-03-29,14923,134312,21.785011045619544,11.11069748049318
2024-03-30,14925,134162,21.76068148715237,11.124610545459966
2024-03-31,14911,134070,21.745759357959173,11.121802043708511
